AccountNumber,SnapshotDate,MOB,DisbursedDate,TimeSince30,TimeSince60,Ever30In6Months,Ever30In12Months,Ever30,Ever60In6Months,Ever60In12Months,Ever60,P_calibrated,WorstDelinquency6M,WorstDelinquency12M,WorstDelinquency,Score,Ever90_12M
7570237,2022-03-31,30,2019-09-24,0.0,0.0,0,0,0,0,0,0,0.0803672572534851,0,1,1,,0
5473087,2021-09-30,34,2018-11-20,0.0,0.0,0,0,0,0,0,0,0.0763055293165639,1,1,1,1.877307666638626,0
5276480,2021-09-30,40,2018-05-24,0.0,0.0,0,0,0,0,0,0,0.0812806386824108,1,1,1,1.877307666638626,0
7177025,2022-04-30,21,2020-07-02,0.0,0.0,0,0,0,0,0,0,0.0548255718527149,0,0,1,,0
7701311,2022-05-31,5,2021-12-17,0.0,0.0,0,0,0,0,0,0,0.0353122500514334,1,1,1,1.877307666638626,0
7734080,2022-08-31,5,2022-03-29,0.0,0.0,0,0,0,0,0,0,0.0524860800492421,0,0,0,1.484099164499508,0
7275340,2022-10-31,15,2021-07-02,0.0,0.0,0,0,0,0,0,0,0.0837808840560045,0,0,0,3.654434525430721,1
7209810,2022-04-30,17,2020-11-05,0.0,0.0,0,0,0,0,0,0,0.0594061503014194,0,0,0,,0
5407572,2021-08-31,34,2018-10-10,0.0,0.0,0,0,0,0,0,0,0.0641621326031439,0,0,1,,0
7242589,2021-07-31,4,2021-03-16,0.0,0.0,0,0,0,0,0,0,0.1650472285327748,0,0,0,3.654434525430721,0
7275357,2022-10-31,15,2021-07-06,0.0,0.0,0,0,0,0,0,0,0.1348917973918802,1,1,1,4.595842792451997,0
5604202,2020-03-31,13,2019-02-11,7.0,0.0,1,1,1,1,1,1,0.0950889226284133,3,3,3,64.5,1
7209836,2021-09-30,10,2020-11-05,0.0,0.0,0,0,0,0,0,0,0.0962919471100861,1,1,1,1.877307666638626,1
5473137,2022-01-31,38,2018-11-20,0.0,0.0,0,0,0,0,0,0,0.2307902743299263,0,1,1,,0
5604210,2020-05-31,13,2019-04-26,0.0,0.0,0,0,0,0,0,0,0.1255716680109907,1,1,1,27.662599281971843,0
7111537,2021-06-30,18,2019-12-02,0.0,0.0,0,0,0,0,0,0,0.1355259199570408,1,1,1,4.595842792451997,0
7734130,2022-09-30,6,2022-03-24,0.0,0.0,0,0,0,0,0,0,0.2019243759032115,1,1,1,27.662599281971843,1
5342068,2021-05-31,33,2018-08-30,39.0,0.0,1,1,1,0,0,0,0.0540260962136473,2,2,2,20.396739393194217,0
7209844,2022-01-31,14,2020-11-09,38.0,0.0,1,1,1,1,1,1,0.0880004487261531,3,3,3,64.5,1
7144314,2022-05-31,26,2020-03-09,0.0,0.0,0,0,0,0,0,0,0.0244975758692467,0,0,1,,0
7209851,2021-04-30,5,2020-11-05,0.0,0.0,0,0,0,0,0,0,0.0404278108117223,1,1,1,4.595842792451997,0
7242621,2022-01-31,10,2021-03-16,0.0,0.0,0,0,0,0,0,0,0.0797680804131816,1,1,1,4.595842792451997,0
7275407,2022-05-31,11,2021-06-30,0.0,0.0,0,0,0,0,0,0,0.0612232235578701,0,0,0,,0
5374863,2020-09-30,24,2018-09-17,0.0,0.0,0,0,0,0,0,0,0.0261427490992872,0,0,1,,0
5669775,2021-05-31,26,2019-03-19,0.0,0.0,0,0,0,0,0,0,0.0330322749505557,0,0,1,,0
5571476,2021-11-30,32,2019-03-14,0.0,0.0,0,0,0,0,0,0,0.0377795796553934,0,0,1,,0
7242647,2022-09-30,18,2021-03-16,0.0,0.0,0,0,0,0,0,0,0.0523500282481474,1,1,1,4.595842792451997,0
7275415,2022-03-31,8,2021-07-22,0.0,0.0,0,0,0,0,0,0,0.0556083598190574,1,1,1,1.877307666638626,0
7242654,2022-10-31,19,2021-03-17,0.0,0.0,0,0,0,0,0,0,0.0459087738124242,0,0,1,,0
7701410,2022-07-31,5,2022-02-21,0.0,0.0,0,0,0,0,0,0,0.0292516545904778,1,1,1,1.877307666638626,0
7144355,2020-12-31,9,2020-03-10,0.0,0.0,0,0,0,0,0,0,0.0837132215754459,1,1,1,4.595842792451997,0
7766959,2022-09-30,3,2022-06-20,0.0,0.0,0,0,0,0,0,0,0.1021609876266263,1,1,1,4.595842792451997,0
7701428,2022-08-31,8,2021-12-17,0.0,0.0,0,0,0,0,0,0,0.0459065110271894,1,1,1,1.877307666638626,0
5407671,2022-09-30,43,2019-02-12,0.0,0.0,0,0,0,0,0,0,0.03441300525191,0,0,1,,0
7603129,2021-08-31,22,2019-10-02,187.0,0.0,0,1,1,0,0,0,0.0360549723610251,1,2,2,,0
7275449,2022-09-30,15,2021-06-30,0.0,0.0,0,0,0,0,0,0,0.0292010896712925,1,1,1,1.877307666638626,0
7275456,2022-01-31,6,2021-07-02,0.0,0.0,0,0,0,0,0,0,0.0551379906692174,0,0,0,3.654434525430721,0
7242696,2021-10-31,7,2021-03-23,0.0,0.0,0,0,0,0,0,0,0.0575429072495128,0,0,0,3.654434525430721,0
5080015,2020-02-29,23,2018-03-06,0.0,0.0,0,0,0,0,0,0,0.0572807926537012,0,0,1,,0
7144405,2020-08-31,5,2020-03-11,0.0,0.0,0,0,0,0,0,0,0.0506340547601401,1,1,1,4.595842792451997,0
7701469,2022-05-31,5,2021-12-20,0.0,0.0,1,1,1,0,0,0,0.0377064920713842,2,2,2,41.7,1
7767007,2022-10-31,4,2022-06-20,5.0,0.0,1,1,1,0,0,0,0.1453567095244064,2,2,2,39.215327073913855,0
5407713,2019-10-31,12,2018-10-10,0.0,0.0,0,0,0,0,0,0,0.0372218478828294,1,1,1,,0
7701477,2022-04-30,4,2021-12-20,0.0,0.0,0,0,0,0,0,0,0.054191319244189,0,0,0,3.654434525430721,0
7275498,2022-09-30,15,2021-06-30,0.0,0.0,0,0,0,0,0,0,0.0374237508645976,1,1,1,1.877307666638626,0
7701485,2022-10-31,8,2022-02-01,0.0,0.0,0,0,0,0,0,0,0.1043976705247725,1,1,1,,0
7144439,2021-03-31,12,2020-03-11,0.0,0.0,0,0,0,0,0,0,0.0503355545251844,0,0,0,,0
7177207,2021-10-31,28,2019-06-13,0.0,0.0,0,0,0,0,0,0,0.048056206307157,0,0,1,1.484099164499508,0
5669882,2019-10-31,7,2019-03-05,0.0,0.0,0,0,0,0,0,0,0.1251255943457606,1,1,1,4.595842792451997,1
7111677,2020-08-31,9,2019-11-29,0.0,0.0,0,0,0,0,0,0,0.033958926072258,1,1,1,1.877307666638626,0
7144462,2021-05-31,14,2020-03-16,0.0,0.0,0,0,0,0,0,0,0.0514749797513556,0,0,0,,0
5309455,2018-10-31,4,2018-06-29,7.0,0.0,1,1,1,1,1,1,0.1143645030436046,3,3,3,64.5,1
7111701,2020-03-31,3,2019-12-02,0.0,0.0,0,0,0,0,0,0,0.0606549778837453,0,0,0,3.654434525430721,0
7635998,2021-06-30,20,2019-10-10,0.0,0.0,0,0,0,0,0,0,0.1609814241256739,1,1,1,4.595842792451997,0
7734304,2022-07-31,3,2022-04-05,0.0,0.0,0,0,0,0,0,0,0.0668374015712841,1,1,1,4.595842792451997,0
7177249,2021-07-31,12,2020-07-07,0.0,0.0,0,0,0,0,0,0,0.0547304046772337,0,1,1,4.595842792451997,0
5932066,2022-06-30,37,2019-05-22,0.0,0.0,0,0,0,0,0,0,0.0374559934476902,0,0,1,,0
7275555,2022-01-31,7,2021-06-30,7.0,0.0,1,1,1,1,1,1,0.0682784036698495,3,3,3,64.5,1
7537699,2021-09-30,24,2019-09-12,0.0,0.0,0,0,0,0,0,0,0.0965570393681739,1,1,1,4.595842792451997,0
7668775,2020-03-31,5,2019-10-30,0.0,0.0,0,0,0,0,0,0,0.0901982585032654,1,1,1,1.877307666638626,0
7242795,2022-08-31,17,2021-03-18,66.0,0.0,1,1,1,0,0,0,0.0434170298896521,2,2,2,3.1268084494684545,0
7177264,2022-07-31,24,2020-07-02,0.0,0.0,0,0,0,0,0,0,0.1410600593281171,0,1,1,,0
7210032,2022-01-31,14,2020-11-25,67.0,0.0,1,1,1,0,0,0,0.0460929125464236,2,2,2,39.215327073913855,0
7242803,2022-07-31,16,2021-03-17,0.0,0.0,0,0,0,0,0,0,0.1959047448368768,1,1,1,4.595842792451997,1
7275571,2022-07-31,13,2021-06-30,0.0,0.0,1,1,1,0,0,0,0.1476416234529555,2,2,2,63.41,0
7111735,2020-03-31,4,2019-11-29,0.0,0.0,0,0,0,0,0,0,0.0445648089868105,0,0,0,1.484099164499508,0
5080122,2022-01-31,47,2018-02-02,0.0,0.0,0,0,0,0,0,0,0.0368991325671349,1,1,1,13.185338798803256,0
7177280,2021-04-30,9,2020-07-07,6.0,0.0,1,1,1,1,1,1,0.0468496241962945,3,3,3,64.5,1
7504962,2022-02-28,29,2019-09-26,0.0,0.0,0,0,0,0,0,0,0.0571748175375696,0,0,1,,0
5375043,2022-05-31,44,2018-09-17,0.0,0.0,0,0,0,0,0,0,0.0829628943634648,1,1,1,4.595842792451997,0
7537731,2022-07-31,34,2019-09-24,0.0,0.0,0,0,0,0,0,0,0.0256639723492951,0,0,1,,0
7210057,2022-09-30,22,2020-11-05,0.0,0.0,0,0,0,0,0,0,0.0704361458059736,0,0,0,,0
5571658,2019-05-31,4,2019-01-25,0.0,0.0,0,0,0,0,0,0,0.0600495189304707,1,1,1,1.877307666638626,0
5276753,2022-04-30,47,2018-05-30,0.0,0.0,0,0,0,0,0,0,0.128963044805902,0,0,1,,0
7210065,2022-09-30,22,2020-11-10,0.0,0.0,0,0,0,0,0,0,0.0734358944185893,0,0,0,,0
7275605,2022-01-31,6,2021-07-05,0.0,0.0,0,0,0,0,0,0,0.0391326254014809,0,0,0,3.654434525430721,0
7210073,2022-03-31,16,2020-11-09,0.0,0.0,0,0,0,0,0,0,0.1375687282329319,1,1,1,4.595842792451997,0
7177306,2022-10-31,27,2020-07-09,0.0,0.0,0,0,0,0,0,0,0.0463146751450009,0,1,1,,0
7734361,2022-09-30,6,2022-03-28,0.0,0.0,0,0,0,0,0,0,0.0963164424851584,1,1,1,4.595842792451997,0
7242845,2021-12-31,9,2021-03-17,0.0,0.0,0,0,0,0,0,0,0.0574326129650371,1,1,1,4.595842792451997,0
7275613,2022-07-31,12,2021-07-26,0.0,0.0,0,0,0,0,0,0,0.0743314091328122,0,0,0,3.654434525430721,0
7111776,2022-01-31,25,2019-12-02,0.0,0.0,0,0,0,0,0,0,0.1756548749962467,0,0,1,,0
5932132,2021-03-31,22,2019-05-17,483.0,0.0,0,0,1,0,0,0,0.0716329437938591,0,0,2,,0
7242852,2022-10-31,19,2021-03-17,0.0,0.0,0,0,0,0,0,0,0.0672944252586725,0,0,0,,0
7111792,2020-07-31,7,2019-12-16,0.0,0.0,0,0,0,0,0,0,0.1749464526176163,0,0,0,1.484099164499508,0
7701626,2022-08-31,8,2021-12-21,0.0,0.0,0,0,0,0,0,0,0.0850173127262532,0,0,0,,0
7734395,2022-10-31,7,2022-03-25,0.0,0.0,0,0,0,0,0,0,0.0827680423084024,0,0,0,3.654434525430721,0
5702782,2022-10-31,43,2019-03-18,0.0,0.0,0,0,0,0,0,0,0.0815734658155021,0,0,1,,0
7144579,2021-11-30,20,2020-03-10,0.0,0.0,0,0,0,0,0,0,0.0950813494711873,1,1,1,,0
7734403,2022-10-31,7,2022-03-28,0.0,0.0,0,0,0,0,0,0,0.0959493574127776,0,0,0,3.654434525430721,0
5473418,2021-06-30,31,2018-11-20,0.0,0.0,0,0,0,0,0,0,0.1456407544268308,0,1,1,4.595842792451997,0
7144587,2022-02-28,23,2020-03-25,0.0,0.0,0,0,0,0,0,0,0.0235844031912921,0,0,1,1.484099164499508,0
7210123,2021-04-30,5,2020-11-06,0.0,0.0,0,0,0,0,0,0,0.0462242168349162,0,0,0,1.484099164499508,0
7767189,2022-09-30,3,2022-06-27,0.0,0.0,0,0,0,0,0,0,0.0339705425423786,1,1,1,1.877307666638626,0
7701659,2022-10-31,10,2021-12-22,0.0,0.0,0,0,0,0,0,0,0.0988874692407184,1,1,1,4.595842792451997,1
7734429,2022-10-31,7,2022-03-28,0.0,0.0,0,0,0,0,0,0,0.0512699153182484,1,1,1,4.595842792451997,0
7767197,2022-10-31,4,2022-06-21,0.0,0.0,0,0,0,0,0,0,0.0482194816939144,0,0,0,1.484099164499508,0
5801121,2020-02-29,10,2019-04-18,0.0,0.0,0,0,0,0,0,0,0.041250558215032,0,1,1,1.877307666638626,0
7144611,2022-09-30,30,2020-03-10,0.0,0.0,0,0,0,0,0,0,0.0473775969362595,0,0,1,,0
7734437,2022-09-30,6,2022-03-28,0.0,0.0,0,0,0,0,0,0,0.0305954424211752,1,1,1,4.595842792451997,1
7210156,2021-09-30,10,2020-11-06,0.0,0.0,0,0,0,0,0,0,0.1134113629131692,1,1,1,4.595842792451997,1
7242928,2021-07-31,4,2021-03-31,0.0,0.0,0,0,0,0,0,0,0.0448321330460224,1,1,1,1.877307666638626,0
7210164,2021-05-31,6,2020-11-25,0.0,0.0,0,0,0,0,0,0,0.0747624408764999,1,1,1,1.877307666638626,0
7767221,2022-10-31,4,2022-06-21,0.0,0.0,0,0,0,0,0,0,0.0607977682387272,1,1,1,4.595842792451997,0
5080247,2020-03-31,26,2018-01-26,0.0,0.0,0,0,0,0,0,0,0.0555569122928404,0,0,1,,0
5833918,2021-06-30,26,2019-04-29,0.0,0.0,0,0,0,0,0,0,0.0381591986858261,1,1,1,4.595842792451997,0
7210180,2022-03-31,16,2020-11-06,0.0,0.0,0,0,0,0,0,0,0.046366846862348,0,0,1,,0
7242951,2021-11-30,8,2021-03-18,0.0,0.0,0,0,0,0,0,0,0.0358737487512466,1,1,1,4.595842792451997,0
7144652,2021-08-31,17,2020-03-17,0.0,0.0,0,0,0,0,0,0,0.033187556455789,0,1,1,1.877307666638626,0
7767247,2022-10-31,4,2022-06-27,0.0,0.0,0,0,0,0,0,0,0.0445417087940879,0,0,0,3.654434525430721,0
7341266,2021-05-31,22,2019-07-31,491.0,0.0,0,0,1,0,0,0,0.0293840310143328,1,1,2,1.877307666638626,0
7144660,2020-12-31,9,2020-03-11,0.0,0.0,0,0,0,0,0,0,0.060107033748659,1,1,1,4.595842792451997,0
7210198,2021-03-31,4,2020-11-09,0.0,0.0,0,0,0,0,0,0,0.1337303398506337,1,1,1,4.595842792451997,0
7734486,2022-07-31,3,2022-04-06,0.0,0.0,0,0,0,0,0,0,0.0633031872607855,0,0,0,3.654434525430721,0
7242969,2022-02-28,11,2021-03-17,0.0,0.0,0,0,0,0,0,0,0.0587003480194972,1,1,1,4.595842792451997,0
5768411,2020-12-31,20,2019-04-09,0.0,0.0,0,0,0,0,0,0,0.0346618867083159,0,1,1,,0
7210206,2021-05-31,6,2020-11-06,0.0,0.0,0,0,0,0,0,0,0.077424147917289,1,1,1,4.595842792451997,0
7734494,2022-07-31,4,2022-03-28,0.0,0.0,0,0,0,0,0,0,0.0727390707448368,0,0,0,3.654434525430721,0
5702881,2020-07-31,15,2019-04-03,0.0,0.0,0,0,0,0,0,0,0.161037417345298,0,1,1,4.595842792451997,0
7111909,2019-10-31,5,2019-05-29,0.0,0.0,0,0,0,0,0,0,0.0994741386132351,1,1,1,4.595842792451997,0
7242985,2022-05-31,14,2021-03-18,0.0,0.0,0,0,0,0,0,0,0.0389420597538059,1,1,1,1.877307666638626,0
5244140,2021-12-31,38,2018-10-10,0.0,0.0,0,0,0,0,0,0,0.027978219315339,1,1,1,,0
7701741,2022-04-30,4,2021-12-23,0.0,0.0,0,0,0,0,0,0,0.1777999520671999,0,0,0,3.654434525430721,0
7144686,2020-08-31,5,2020-03-11,0.0,0.0,0,0,0,0,0,0,0.1363835503560976,1,1,1,1.877307666638626,0
7242993,2022-08-31,17,2021-03-18,0.0,0.0,0,0,0,0,0,0,0.1173108468200798,0,0,0,3.654434525430721,0
7177462,2021-02-28,7,2020-07-06,0.0,0.0,0,0,0,0,0,0,0.0634124432380628,1,1,1,4.595842792451997,0
7144694,2021-06-30,15,2020-03-11,0.0,0.0,0,0,0,0,0,0,0.0413301955127028,0,1,1,1.877307666638626,0
7767288,2022-09-30,3,2022-06-21,0.0,0.0,0,0,0,0,0,0,0.0386867882380172,1,1,1,1.877307666638626,0
7701758,2022-08-31,8,2021-12-20,0.0,0.0,0,0,0,0,0,0,0.0543181639881879,0,0,0,,0
7767296,2022-10-31,4,2022-06-20,0.0,0.0,0,0,0,0,0,0,0.1030734737303462,0,0,0,3.654434525430721,0
7243009,2022-09-30,18,2021-03-29,127.0,0.0,1,1,1,0,0,0,0.1006802116663912,2,2,2,7.516149971528758,0
7275779,2021-10-31,3,2021-07-06,0.0,0.0,0,0,0,0,0,0,0.0411120969326803,1,1,1,4.595842792451997,0
7406853,2021-04-30,20,2019-08-12,0.0,0.0,0,0,0,0,0,0,0.0481609408222095,0,1,1,,0
7243017,2022-10-31,19,2021-03-18,0.0,0.0,0,0,0,0,0,0,0.0657580800594831,0,1,1,,0
7767312,2022-10-31,4,2022-06-29,0.0,0.0,0,0,0,0,0,0,0.134377175835918,1,1,1,4.595842792451997,1
7243025,2022-10-31,19,2021-03-18,0.0,0.0,0,0,0,0,0,0,0.1158215625423808,0,0,0,3.654434525430721,1
5899539,2022-06-30,37,2019-05-10,0.0,0.0,0,0,0,0,0,0,0.1143992655910903,0,0,1,,0
5244181,2021-12-31,43,2018-05-04,821.0,0.0,0,0,1,0,0,0,0.0329681725157983,0,0,2,,0
7275803,2022-09-30,15,2021-06-30,0.0,0.0,0,0,0,0,0,0,0.0475367288754729,0,1,1,1.877307666638626,0
7177504,2021-03-31,8,2020-07-06,0.0,0.0,0,0,0,0,0,0,0.0844850299005294,1,1,1,4.595842792451997,0
5539119,2020-12-31,23,2019-01-11,0.0,0.0,0,0,0,0,0,0,0.0487043437086492,0,0,1,,0
7275829,2022-02-28,7,2021-07-01,0.0,0.0,0,0,0,0,0,0,0.0652657195011622,0,0,0,3.654434525430721,0
5309752,2020-10-31,28,2018-06-29,0.0,0.0,0,0,0,0,0,0,0.0464914034453589,0,0,1,,0
7210297,2021-03-31,4,2020-11-23,0.0,0.0,0,0,0,0,0,0,0.0910355608570625,0,0,0,3.654434525430721,0
5735741,2021-03-31,23,2019-04-01,0.0,0.0,0,0,0,0,0,0,0.0324716667802178,0,0,0,,0
7701824,2022-10-31,10,2021-12-20,0.0,0.0,0,0,0,0,0,0,0.0800849700764898,1,1,1,4.595842792451997,0
7734593,2022-09-30,5,2022-04-20,0.0,0.0,0,0,0,0,0,0,0.1117182104495517,0,0,0,3.654434525430721,0
7734601,2022-10-31,7,2022-03-28,0.0,0.0,0,0,0,0,0,0,0.150908502050176,1,1,1,27.662599281971843,1
7243082,2022-03-31,12,2021-03-19,0.0,0.0,0,0,0,0,0,0,0.0740308816270787,0,0,0,,0
7210321,2021-03-31,4,2020-11-11,0.0,0.0,0,0,0,0,0,0,0.1194377213174549,1,1,1,4.595842792451997,0
5637475,2019-07-31,5,2019-02-22,0.0,0.0,0,0,0,0,0,0,0.0728590530850413,1,1,1,4.595842792451997,1
7734627,2022-07-31,3,2022-04-11,0.0,0.0,0,0,0,0,0,0,0.1617045134185555,0,0,0,3.654434525430721,0
5211495,2020-12-31,33,2018-03-29,0.0,0.0,0,0,0,0,0,0,0.0376136490940086,0,0,0,,0
7243116,2021-12-31,9,2021-03-18,0.0,0.0,0,0,0,0,0,0,0.0911664304598639,0,0,0,,0
7275886,2021-10-31,3,2021-07-01,0.0,0.0,0,0,0,0,0,0,0.1430825251749604,0,0,0,3.654434525430721,0
7701873,2022-10-31,10,2021-12-21,0.0,0.0,0,0,0,0,0,0,0.0686906621285963,1,1,1,4.595842792451997,0
7243132,2022-03-31,12,2021-03-18,0.0,0.0,0,0,0,0,0,0,0.0730088999576401,0,0,0,,0
5571971,2021-08-31,30,2019-02-01,0.0,0.0,0,0,0,0,0,0,0.0929567006777155,0,0,1,,0
7275910,2021-11-30,4,2021-07-05,0.0,0.0,0,0,0,0,0,0,0.0477200480586024,1,1,1,4.595842792451997,0
5408141,2022-10-31,48,2018-10-08,0.0,0.0,0,0,0,0,0,0,0.0413475223663734,0,0,1,,0
5440912,2019-11-30,13,2018-10-31,0.0,0.0,0,0,0,0,0,0,0.0286552348899059,1,1,1,1.877307666638626,0
7144850,2020-11-30,8,2020-03-10,0.0,0.0,0,0,0,0,0,0,0.0549884595815506,1,1,1,4.595842792451997,0
5309851,2022-07-31,49,2018-06-28,0.0,0.0,0,0,0,0,0,0,0.1001326808458982,0,0,1,,0
7210396,2021-11-30,12,2020-11-13,0.0,0.0,0,0,0,0,0,0,0.1553454661924842,0,0,0,3.654434525430721,0
7177629,2021-05-31,10,2020-07-06,0.0,0.0,0,0,0,0,0,0,0.0760201529363128,1,1,1,27.662599281971843,0
7243165,2022-03-31,12,2021-03-19,0.0,0.0,0,0,0,0,0,0,0.0803902709740464,0,1,1,,0
7734684,2022-09-30,6,2022-03-30,0.0,0.0,0,0,0,0,0,0,0.0771963222073618,0,0,0,3.654434525430721,0
5244322,2019-02-28,10,2018-04-20,0.0,0.0,0,0,0,0,0,0,0.0342221434465206,1,1,1,4.595842792451997,0
5572003,2019-06-30,5,2019-01-24,0.0,0.0,1,1,1,0,0,0,0.1344541937167593,2,2,2,41.7,1
7701923,2022-06-30,6,2021-12-20,0.0,0.0,0,0,0,0,0,0,0.0435602202865958,0,0,0,1.484099164499508,0
7177637,2021-01-31,6,2020-07-07,0.0,0.0,0,0,0,0,0,0,0.0394128274636159,1,1,1,4.595842792451997,0
7112113,2020-09-30,9,2019-12-27,0.0,0.0,0,0,0,0,0,0,0.0330236814502799,1,1,1,4.595842792451997,0
5080502,2021-02-28,36,2018-02-21,0.0,0.0,0,0,0,0,0,0,0.0402840898114123,1,1,1,1.877307666638626,0
5539259,2019-07-31,6,2019-01-07,0.0,0.0,0,0,0,0,0,0,0.032655922334764,1,1,1,4.595842792451997,0
7243199,2021-07-31,4,2021-03-18,7.0,0.0,1,1,1,1,1,1,0.0912454883960503,3,3,3,64.5,1
5375423,2022-10-31,48,2018-10-15,0.0,0.0,0,0,0,0,0,0,0.055993781667463,0,0,1,,0
5604806,2021-07-31,29,2019-02-07,0.0,0.0,0,0,0,0,0,0,0.0779724870372164,0,1,1,4.595842792451997,0
7767494,2022-09-30,3,2022-06-20,0.0,0.0,0,0,0,0,0,0,0.0366931598909155,0,0,0,3.654434525430721,0
7112139,2022-08-31,32,2019-12-03,0.0,0.0,0,0,0,0,0,0,0.1363565879653099,0,0,1,,0
7701964,2022-05-31,5,2021-12-23,0.0,0.0,0,0,0,0,0,0,0.0428364456458478,1,1,1,4.595842792451997,0
7210446,2021-03-31,3,2020-12-01,0.0,0.0,0,0,0,0,0,0,0.0307108571482095,0,0,0,1.484099164499508,0
5670351,2019-09-30,5,2019-04-03,0.0,0.0,0,0,0,0,0,0,0.0805124019645765,1,1,1,1.877307666638626,0
7570898,2020-06-30,9,2019-09-25,0.0,0.0,0,0,0,0,0,0,0.0358349560601678,0,0,0,,0
7734742,2022-09-30,6,2022-03-29,3.0,0.0,1,1,1,0,0,0,0.0852311465361648,2,2,2,20.396739393194217,1
7243223,2022-09-30,18,2021-03-18,0.0,0.0,0,0,0,0,0,0,0.0312981791432345,0,0,0,,0
7210461,2021-07-31,8,2020-11-06,0.0,0.0,0,0,0,0,0,0,0.0603107131945372,0,0,0,3.654434525430721,0
7570914,2022-02-28,29,2019-09-30,0.0,0.0,0,0,0,0,0,0,0.0403307472954757,0,0,1,,0
7276009,2022-02-28,7,2021-07-08,0.0,0.0,0,0,0,0,0,0,0.0369554493446714,0,0,0,1.484099164499508,0
7701998,2022-08-31,8,2021-12-20,0.0,0.0,0,0,0,0,0,0,0.1355592179818343,1,1,1,,0
5703160,2020-03-31,12,2019-03-26,0.0,0.0,0,0,0,0,0,0,0.0328930353677342,1,1,1,1.877307666638626,0
7308794,2021-02-28,19,2019-07-23,0.0,0.0,0,0,0,0,0,0,0.0394033992388092,1,1,1,4.595842792451997,0
7702012,2022-05-31,5,2021-12-20,0.0,0.0,0,0,0,0,0,0,0.0568864425277281,1,1,1,4.595842792451997,0
5867007,2020-08-31,15,2019-05-06,0.0,0.0,0,0,0,0,0,0,0.0475428817926477,0,1,1,4.595842792451997,0
5637632,2019-06-30,4,2019-02-25,0.0,0.0,0,0,0,0,0,0,0.0490546864407025,1,1,1,1.877307666638626,0
7734791,2022-08-31,5,2022-03-31,0.0,0.0,0,0,0,0,0,0,0.056873020663284,1,1,1,4.595842792451997,0
7177736,2021-10-31,15,2020-07-08,0.0,0.0,0,0,0,0,0,0,0.0213252936233803,1,1,1,1.877307666638626,0
7210503,2021-03-31,4,2020-11-10,0.0,0.0,0,0,0,0,0,0,0.194274578043005,1,1,1,1.877307666638626,0
7144983,2021-03-31,12,2020-03-12,0.0,0.0,0,0,0,0,0,0,0.1410406052823951,1,1,1,4.595842792451997,0
7734817,2022-07-31,4,2022-03-29,0.0,0.0,0,0,0,0,0,0,0.0575833628074722,0,0,0,3.654434525430721,0
7767593,2022-10-31,4,2022-06-20,0.0,0.0,0,0,0,0,0,0,0.0429656128586089,1,1,1,4.595842792451997,0
7177769,2021-03-31,8,2020-07-08,0.0,0.0,0,0,0,0,0,0,0.0401887870577415,1,1,1,1.877307666638626,0
7112238,2021-04-30,16,2019-12-02,0.0,0.0,0,0,0,0,0,0,0.1090941769135644,1,1,1,4.595842792451997,0
7210552,2021-04-30,5,2020-11-24,0.0,0.0,0,0,0,0,0,0,0.1452233724163845,0,0,0,3.654434525430721,1
7276090,2022-06-30,9,2021-09-28,0.0,0.0,0,0,0,0,0,0,0.0971817089960813,0,0,0,,0
7145022,2020-06-30,3,2020-03-11,0.0,0.0,1,1,1,0,0,0,0.0619751408993759,2,2,2,41.7,1
7243330,2022-05-31,14,2021-03-19,0.0,0.0,0,0,0,0,0,0,0.0526003749015127,1,1,1,4.595842792451997,0
5736012,2020-05-31,13,2019-04-02,0.0,0.0,0,0,0,0,0,0,0.0568978859994019,1,1,1,4.595842792451997,0
7243348,2021-07-31,4,2021-03-18,0.0,0.0,0,0,0,0,0,0,0.0362673419609626,0,0,0,3.654434525430721,1
7702103,2022-06-30,6,2021-12-30,0.0,0.0,0,0,0,0,0,0,0.1219842700576513,1,1,1,27.662599281971843,1
7145048,2021-03-31,12,2020-03-19,0.0,0.0,0,0,0,0,0,0,0.0490216015733678,1,1,1,1.877307666638626,0
7112287,2020-05-31,5,2019-12-06,0.0,0.0,0,0,0,0,0,0,0.058013837145458,1,1,1,1.877307666638626,0
7734882,2022-10-31,7,2022-03-31,0.0,0.0,0,0,0,0,0,0,0.1037108739615757,1,1,1,4.595842792451997,0
7767650,2022-10-31,4,2022-06-21,0.0,0.0,0,0,0,0,0,0,0.0507149278827273,0,0,0,3.654434525430721,0
7210602,2021-02-28,3,2020-11-09,0.0,0.0,1,1,1,0,0,0,0.0359130416997598,2,2,2,41.7,1
7243371,2021-12-31,9,2021-03-19,0.0,0.0,0,0,0,0,0,0,0.0382595545440201,0,0,0,1.484099164499508,0
5342829,2020-01-31,17,2018-08-09,0.0,0.0,0,0,0,0,0,0,0.050840182476355,1,1,1,,0
7210610,2021-05-31,6,2020-11-13,0.0,0.0,0,0,0,0,0,0,0.0307295416761579,1,1,1,1.877307666638626,0
7177843,2021-10-31,28,2019-06-19,0.0,0.0,0,0,0,0,0,0,0.0474548857206626,1,1,1,13.185338798803256,0
5408372,2019-03-31,5,2018-10-09,0.0,0.0,0,0,0,0,0,0,0.0964159746980927,1,1,1,4.595842792451997,0
7243389,2022-09-30,18,2021-03-19,0.0,0.0,0,0,0,0,0,0,0.0634974681706234,0,0,0,3.654434525430721,0
